out,batter,name,they,us,b1,b2,b3,call,thisatbat,p4count,balls,strikes,inthezone,t_b,inning
2,Yunel Escobar,Kershaw,1,6,0,1,0,B,4,CFBB,1.0,2.0,0,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,B,5,CFBBB,2.0,2.0,0,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,F,6,CFBBBF,3.0,2.0,1,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,B,7,CFBBBFB,3.0,2.0,0,b,6
2,Jefry Marte,Kershaw,1,6,1,1,0,F,1,F,0.0,0.0,1,b,6
2,Jefry Marte,Kershaw,1,6,1,1,0,S,2,FS,0.0,1.0,1,b,6
2,Jefry Marte,Kershaw,1,6,1,1,0,C,3,FSC,0.0,2.0,1,b,6
0,Martin Maldonado,Kershaw,1,6,0,0,0,X,1,X,0.0,0.0,1,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,C,1,C,0.0,0.0,1,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,B,2,CB,0.0,1.0,0,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,B,3,CBB,1.0,1.0,0,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,S,4,CBBS,2.0,1.0,1,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,F,5,CBBSF,2.0,2.0,1,b,7
1,Danny Espinosa,Kershaw,1,6,0,0,0,X,6,CBBSFX,2.0,2.0,1,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,S,1,S,0.0,0.0,1,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,C,2,SC,0.0,1.0,1,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,B,3,SCB,0.0,2.0,0,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,F,4,SCBF,1.0,2.0,1,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,B,5,SCBFB,1.0,2.0,0,b,7
2,Eric Young Jr.,Kershaw,1,6,0,0,0,S,6,SCBFBS,2.0,2.0,1,b,7
0,AJ Pollock,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,B,2,CB,0.0,1.0,0,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,B,3,CBB,1.0,1.0,0,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,F,4,CBBF,2.0,1.0,1,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,F,5,CBBFF,2.0,2.0,1,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,F,6,CBBFFF,2.0,2.0,1,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,F,7,CBBFFFF,2.0,2.0,1,t,1
0,AJ Pollock,Kershaw,0,0,0,0,0,X,8,CBBFFFFX,2.0,2.0,1,t,1
1,David Peralta,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,1
1,David Peralta,Kershaw,0,0,0,0,0,F,2,SF,0.0,1.0,1,t,1
1,David Peralta,Kershaw,0,0,0,0,0,X,3,SFX,0.0,2.0,1,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,B,2,CB,0.0,1.0,0,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,C,3,CBC,1.0,1.0,1,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,F,4,CBCF,1.0,2.0,1,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,B,5,CBCFB,1.0,2.0,0,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,B,6,CBCFBB,2.0,2.0,0,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,F,7,CBCFBBF,3.0,2.0,1,t,1
2,Paul Goldschmidt,Kershaw,0,0,0,0,0,S,8,CBCFBBFS,3.0,2.0,1,t,1
0,Chris Owings,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,t,2
1,Brandon Drury,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,2
1,Brandon Drury,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,t,2
1,Brandon Drury,Kershaw,0,1,0,0,0,B,3,CBB,1.0,1.0,0,t,2
1,Brandon Drury,Kershaw,0,1,0,0,0,T,4,CBBT,2.0,1.0,1,t,2
1,Brandon Drury,Kershaw,0,1,0,0,0,S,5,CBBTS,2.0,2.0,1,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,B,2,FB,0.0,1.0,0,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,S,3,FBS,1.0,1.0,1,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,B,4,FBSB,1.0,2.0,0,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,B,5,FBSBB,2.0,2.0,0,t,2
2,Chris Iannetta,Kershaw,0,1,0,0,0,B,6,FBSBBB,3.0,2.0,0,t,2
2,Daniel Descalso,Kershaw,0,1,1,0,0,X,1,X,0.0,0.0,1,t,2
0,Ketel Marte,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,C,2,BC,1.0,0.0,1,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,F,3,BCF,1.0,1.0,1,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,F,4,BCFF,1.0,2.0,1,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,F,5,BCFFF,1.0,2.0,1,t,3
1,Patrick Corbin,Kershaw,0,1,0,0,0,S,6,BCFFFS,1.0,2.0,1,t,3
2,AJ Pollock,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,3
2,AJ Pollock,Kershaw,0,1,0,0,0,X,2,CX,0.0,1.0,1,t,3
0,David Peralta,Kershaw,0,3,0,0,0,B,1,B,0.0,0.0,0,t,4
0,David Peralta,Kershaw,0,3,0,0,0,C,2,BC,1.0,0.0,1,t,4
0,David Peralta,Kershaw,0,3,0,0,0,B,3,BCB,1.0,1.0,0,t,4
0,David Peralta,Kershaw,0,3,0,0,0,T,4,BCBT,2.0,1.0,1,t,4
0,David Peralta,Kershaw,0,3,0,0,0,B,5,BCBTB,2.0,2.0,0,t,4
0,David Peralta,Kershaw,0,3,0,0,0,F,6,BCBTBF,3.0,2.0,1,t,4
0,David Peralta,Kershaw,0,3,0,0,0,F,7,BCBTBFF,3.0,2.0,1,t,4
0,David Peralta,Kershaw,0,3,0,0,0,X,8,BCBTBFFX,3.0,2.0,1,t,4
1,Paul Goldschmidt,Kershaw,0,3,0,0,0,C,1,C,0.0,0.0,1,t,4
1,Paul Goldschmidt,Kershaw,0,3,0,0,0,B,2,CB,0.0,1.0,0,t,4
1,Paul Goldschmidt,Kershaw,0,3,0,0,0,B,3,CBB,1.0,1.0,0,t,4
1,Paul Goldschmidt,Kershaw,0,3,0,0,0,X,4,CBBX,2.0,1.0,1,t,4
2,Chris Owings,Kershaw,0,3,0,0,0,C,1,C,0.0,0.0,1,t,4
2,Chris Owings,Kershaw,0,3,0,0,0,S,2,CS,0.0,1.0,1,t,4
2,Chris Owings,Kershaw,0,3,0,0,0,S,3,CSS,0.0,2.0,1,t,4
0,Brandon Drury,Kershaw,0,3,0,0,0,C,1,C,0.0,0.0,1,t,5
0,Brandon Drury,Kershaw,0,3,0,0,0,C,2,CC,0.0,1.0,1,t,5
0,Brandon Drury,Kershaw,0,3,0,0,0,F,3,CCF,0.0,2.0,1,t,5
0,Brandon Drury,Kershaw,0,3,0,0,0,S,4,CCFS,0.0,2.0,1,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,B,1,B,0.0,0.0,0,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,B,2,BB,1.0,0.0,0,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,C,3,BBC,2.0,0.0,1,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,F,4,BBCF,2.0,1.0,1,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,B,5,BBCFB,2.0,2.0,0,t,5
1,Chris Iannetta,Kershaw,0,3,0,0,0,B,6,BBCFBB,3.0,2.0,0,t,5
1,Daniel Descalso,Kershaw,0,3,1,0,0,B,1,B,0.0,0.0,0,t,5
1,Daniel Descalso,Kershaw,0,3,1,0,0,S,2,BS,1.0,0.0,1,t,5
1,Daniel Descalso,Kershaw,0,3,1,0,0,C,3,BSC,1.0,1.0,1,t,5
1,Daniel Descalso,Kershaw,0,3,1,0,0,B,4,BSCB,1.0,2.0,0,t,5
1,Daniel Descalso,Kershaw,0,3,1,0,0,C,5,BSCBC,2.0,2.0,1,t,5
2,Ketel Marte,Kershaw,0,3,1,0,0,C,1,C,0.0,0.0,1,t,5
2,Ketel Marte,Kershaw,0,3,1,0,0,F,2,CF,0.0,1.0,1,t,5
2,Ketel Marte,Kershaw,0,3,1,0,0,B,3,CFB,0.0,2.0,0,t,5
2,Ketel Marte,Kershaw,0,3,1,0,0,S,4,CFBS,1.0,2.0,1,t,5
0,Rey Fuentes,Kershaw,0,3,0,0,0,F,1,F,0.0,0.0,1,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,B,2,FB,0.0,1.0,0,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,C,3,FBC,1.0,1.0,1,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,B,4,FBCB,1.0,2.0,0,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,F,5,FBCBF,2.0,2.0,1,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,B,6,FBCBFB,2.0,2.0,0,t,6
0,Rey Fuentes,Kershaw,0,3,0,0,0,S,7,FBCBFBS,3.0,2.0,1,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,S,1,S,0.0,0.0,1,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,F,2,SF,0.0,1.0,1,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,B,3,SFB,0.0,2.0,0,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,B,4,SFBB,1.0,2.0,0,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,F,5,SFBBF,2.0,2.0,1,t,6
1,AJ Pollock,Kershaw,0,3,0,0,0,C,6,SFBBFC,2.0,2.0,1,t,6
2,David Peralta,Kershaw,0,3,0,0,0,B,1,B,0.0,0.0,0,t,6
2,David Peralta,Kershaw,0,3,0,0,0,S,2,BS,1.0,0.0,1,t,6
2,David Peralta,Kershaw,0,3,0,0,0,B,3,BSB,1.0,1.0,0,t,6
2,David Peralta,Kershaw,0,3,0,0,0,X,4,BSBX,2.0,1.0,1,t,6
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,C,1,C,0.0,0.0,1,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,B,2,CB,0.0,1.0,0,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,B,3,CBB,1.0,1.0,0,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,F,4,CBBF,2.0,1.0,1,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,F,5,CBBFF,2.0,2.0,1,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,B,6,CBBFFB,2.0,2.0,0,t,7
0,Paul Goldschmidt,Kershaw,0,3,0,0,0,S,7,CBBFFBS,3.0,2.0,1,t,7
1,Chris Owings,Kershaw,0,3,0,0,0,S,1,S,0.0,0.0,1,t,7
1,Chris Owings,Kershaw,0,3,0,0,0,S,2,SS,0.0,1.0,1,t,7
1,Chris Owings,Kershaw,0,3,0,0,0,X,3,SSX,0.0,2.0,1,t,7
1,Brandon Drury,Kershaw,0,3,1,0,0,B,1,B,0.0,0.0,0,t,7
1,Brandon Drury,Kershaw,0,3,1,0,0,S,2,BS,1.0,0.0,1,t,7
1,Brandon Drury,Kershaw,0,3,1,0,0,F,3,BSF,1.0,1.0,1,t,7
1,Brandon Drury,Kershaw,0,3,1,0,0,B,4,BSFB,1.0,2.0,0,t,7
1,Brandon Drury,Kershaw,0,3,1,0,0,C,5,BSFBC,2.0,2.0,1,t,7
2,Chris Iannetta,Kershaw,0,3,1,0,0,B,1,B,0.0,0.0,0,t,7
2,Chris Iannetta,Kershaw,0,3,1,0,0,F,2,BF,1.0,0.0,1,t,7
2,Chris Iannetta,Kershaw,0,3,1,0,0,F,3,BFF,1.0,1.0,1,t,7
2,Chris Iannetta,Kershaw,0,3,1,0,0,B,4,BFFB,1.0,2.0,0,t,7
2,Chris Iannetta,Kershaw,0,3,1,0,0,X,5,BFFBX,2.0,2.0,1,t,7
2,Daniel Descalso,Kershaw,0,3,1,0,1,B,1,B,0.0,0.0,0,t,7
2,Daniel Descalso,Kershaw,0,3,1,0,1,B,2,BB,1.0,0.0,0,t,7
2,Daniel Descalso,Kershaw,0,3,1,0,1,B,3,BBB,2.0,0.0,0,t,7
2,Daniel Descalso,Kershaw,0,3,1,0,1,C,4,BBBC,3.0,0.0,1,t,7
2,Daniel Descalso,Kershaw,0,3,1,0,1,X,5,BBBCX,3.0,1.0,1,t,7
0,Whit Merrifield,Kershaw,0,0,0,0,0,X,1,X,0.0,0.0,1,t,1
1,Ramon Torres,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
1,Ramon Torres,Kershaw,0,0,0,0,0,C,2,BC,1.0,0.0,1,t,1
1,Ramon Torres,Kershaw,0,0,0,0,0,S,3,BCS,1.0,1.0,1,t,1
1,Ramon Torres,Kershaw,0,0,0,0,0,B,4,BCSB,1.0,2.0,0,t,1
1,Ramon Torres,Kershaw,0,0,0,0,0,S,5,BCSBS,2.0,2.0,1,t,1
2,Lorenzo Cain,Kershaw,0,0,0,0,0,T,1,T,0.0,0.0,1,t,1
2,Lorenzo Cain,Kershaw,0,0,0,0,0,B,2,TB,0.0,1.0,0,t,1
2,Lorenzo Cain,Kershaw,0,0,0,0,0,S,3,TBS,1.0,1.0,1,t,1
2,Lorenzo Cain,Kershaw,0,0,0,0,0,C,4,TBSC,1.0,2.0,1,t,1
0,Eric Hosmer,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,t,2
0,Jorge Bonifacio,Kershaw,0,1,1,0,0,S,1,S,0.0,0.0,1,t,2
0,Jorge Bonifacio,Kershaw,0,1,1,0,0,B,2,SB,0.0,1.0,0,t,2
0,Jorge Bonifacio,Kershaw,0,1,1,0,0,S,3,SBS,1.0,1.0,1,t,2
0,Jorge Bonifacio,Kershaw,0,1,1,0,0,X,4,SBSX,1.0,2.0,1,t,2
1,Alcides Escobar,Kershaw,0,1,0,1,0,S,1,S,0.0,0.0,1,t,2
1,Alcides Escobar,Kershaw,0,1,0,1,0,B,2,SB,0.0,1.0,0,t,2
1,Alcides Escobar,Kershaw,0,1,0,1,0,C,3,SBC,1.0,1.0,1,t,2
1,Alcides Escobar,Kershaw,0,1,0,1,0,B,4,SBCB,1.0,2.0,0,t,2
1,Alcides Escobar,Kershaw,0,1,0,1,0,S,5,SBCBS,2.0,2.0,1,t,2
2,Jorge Soler,Kershaw,0,1,0,1,0,B,1,B,0.0,0.0,0,t,2
2,Jorge Soler,Kershaw,0,1,0,1,0,S,2,BS,1.0,0.0,1,t,2
2,Jorge Soler,Kershaw,0,1,0,1,0,C,3,BSC,1.0,1.0,1,t,2
2,Jorge Soler,Kershaw,0,1,0,1,0,C,4,BSCC,1.0,2.0,1,t,2
0,Drew Butera,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,3
0,Drew Butera,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,t,3
0,Drew Butera,Kershaw,0,1,0,0,0,X,3,CBX,1.0,1.0,1,t,3
1,Danny Duffy,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,3
1,Danny Duffy,Kershaw,0,1,0,0,0,C,2,CC,0.0,1.0,1,t,3
1,Danny Duffy,Kershaw,0,1,0,0,0,S,3,CCS,0.0,2.0,1,t,3
2,Whit Merrifield,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,3
2,Whit Merrifield,Kershaw,0,1,0,0,0,F,2,CF,0.0,1.0,1,t,3
2,Whit Merrifield,Kershaw,0,1,0,0,0,B,3,CFB,0.0,2.0,0,t,3
2,Whit Merrifield,Kershaw,0,1,0,0,0,S,4,CFBS,1.0,2.0,1,t,3
0,Ramon Torres,Kershaw,0,4,0,0,0,B,1,B,0.0,0.0,0,t,4
0,Ramon Torres,Kershaw,0,4,0,0,0,B,2,BB,1.0,0.0,0,t,4
0,Ramon Torres,Kershaw,0,4,0,0,0,C,3,BBC,2.0,0.0,1,t,4
0,Ramon Torres,Kershaw,0,4,0,0,0,C,4,BBCC,2.0,1.0,1,t,4
0,Ramon Torres,Kershaw,0,4,0,0,0,S,5,BBCCS,2.0,2.0,1,t,4
1,Lorenzo Cain,Kershaw,0,4,0,0,0,F,1,F,0.0,0.0,1,t,4
1,Lorenzo Cain,Kershaw,0,4,0,0,0,B,2,FB,0.0,1.0,0,t,4
1,Lorenzo Cain,Kershaw,0,4,0,0,0,X,3,FBX,1.0,1.0,1,t,4
1,Eric Hosmer,Kershaw,0,4,1,0,0,B,1,B,0.0,0.0,0,t,4
1,Eric Hosmer,Kershaw,0,4,1,0,0,B,2,BB,1.0,0.0,0,t,4
1,Eric Hosmer,Kershaw,0,4,1,0,0,X,3,BBX,2.0,0.0,1,t,4
1,Jorge Bonifacio,Kershaw,2,4,0,0,0,X,1,X,0.0,0.0,1,t,4
2,Alcides Escobar,Kershaw,2,4,0,0,0,F,1,F,0.0,0.0,1,t,4
2,Alcides Escobar,Kershaw,2,4,0,0,0,X,2,FX,0.0,1.0,1,t,4
0,Jorge Soler,Kershaw,2,4,0,0,0,X,1,X,0.0,0.0,1,t,5
1,Drew Butera,Kershaw,2,4,0,0,0,C,1,C,0.0,0.0,1,t,5
1,Drew Butera,Kershaw,2,4,0,0,0,B,2,CB,0.0,1.0,0,t,5
1,Drew Butera,Kershaw,2,4,0,0,0,F,3,CBF,1.0,1.0,1,t,5
1,Drew Butera,Kershaw,2,4,0,0,0,X,4,CBFX,1.0,2.0,1,t,5
2,Danny Duffy,Kershaw,2,4,0,0,0,C,1,C,0.0,0.0,1,t,5
2,Danny Duffy,Kershaw,2,4,0,0,0,S,2,CS,0.0,1.0,1,t,5
2,Danny Duffy,Kershaw,2,4,0,0,0,X,3,CSX,0.0,2.0,1,t,5
2,Whit Merrifield,Kershaw,2,4,1,0,0,F,1,F,0.0,0.0,1,t,5
2,Whit Merrifield,Kershaw,2,4,1,0,0,S,2,FS,0.0,1.0,1,t,5
2,Whit Merrifield,Kershaw,2,4,1,0,0,S,3,FSS,0.0,2.0,1,t,5
0,Ramon Torres,Kershaw,2,4,0,0,0,C,1,C,0.0,0.0,1,t,6
0,Ramon Torres,Kershaw,2,4,0,0,0,C,2,CC,0.0,1.0,1,t,6
0,Ramon Torres,Kershaw,2,4,0,0,0,S,3,CCS,0.0,2.0,1,t,6
1,Lorenzo Cain,Kershaw,2,4,0,0,0,F,1,F,0.0,0.0,1,t,6
1,Lorenzo Cain,Kershaw,2,4,0,0,0,F,2,FF,0.0,1.0,1,t,6
1,Lorenzo Cain,Kershaw,2,4,0,0,0,B,3,FFB,0.0,2.0,0,t,6
1,Lorenzo Cain,Kershaw,2,4,0,0,0,B,4,FFBB,1.0,2.0,0,t,6
1,Lorenzo Cain,Kershaw,2,4,0,0,0,S,5,FFBBS,2.0,2.0,1,t,6
2,Eric Hosmer,Kershaw,2,4,0,0,0,B,1,B,0.0,0.0,0,t,6
2,Eric Hosmer,Kershaw,2,4,0,0,0,X,2,BX,1.0,0.0,1,t,6
2,Jorge Bonifacio,Kershaw,2,4,1,0,0,B,1,B,0.0,0.0,0,t,6
2,Jorge Bonifacio,Kershaw,2,4,1,0,0,S,2,BS,1.0,0.0,1,t,6
2,Jorge Bonifacio,Kershaw,2,4,1,0,0,S,3,BSS,1.0,1.0,1,t,6
2,Jorge Bonifacio,Kershaw,2,4,1,0,0,B,4,BSSB,1.0,2.0,0,t,6
2,Jorge Bonifacio,Kershaw,2,4,1,0,0,S,5,BSSBS,2.0,2.0,1,t,6
0,Alcides Escobar,Kershaw,2,5,0,0,0,B,1,B,0.0,0.0,0,t,7
0,Alcides Escobar,Kershaw,2,5,0,0,0,S,2,BS,1.0,0.0,1,t,7
0,Alcides Escobar,Kershaw,2,5,0,0,0,X,3,BSX,1.0,1.0,1,t,7
1,Jorge Soler,Kershaw,2,5,0,0,0,C,1,C,0.0,0.0,1,t,7
1,Jorge Soler,Kershaw,2,5,0,0,0,C,2,CC,0.0,1.0,1,t,7
1,Jorge Soler,Kershaw,2,5,0,0,0,X,3,CCX,0.0,2.0,1,t,7
2,Drew Butera,Kershaw,2,5,0,0,0,F,1,F,0.0,0.0,1,t,7
2,Drew Butera,Kershaw,2,5,0,0,0,X,2,FX,0.0,1.0,1,t,7
0,Brandon Moss,Kershaw,2,5,0,0,0,X,1,X,0.0,0.0,1,t,8
1,Whit Merrifield,Kershaw,2,5,0,0,0,B,1,B,0.0,0.0,0,t,8
1,Whit Merrifield,Kershaw,2,5,0,0,0,F,2,BF,1.0,0.0,1,t,8
1,Whit Merrifield,Kershaw,2,5,0,0,0,C,3,BFC,1.0,1.0,1,t,8
1,Whit Merrifield,Kershaw,2,5,0,0,0,B,4,BFCB,1.0,2.0,0,t,8
1,Whit Merrifield,Kershaw,2,5,0,0,0,S,5,BFCBS,2.0,2.0,1,t,8
2,Ramon Torres,Kershaw,2,5,0,0,0,X,1,X,0.0,0.0,1,t,8
0,Lorenzo Cain,Kershaw,2,5,0,0,0,X,1,X,0.0,0.0,1,t,9
1,Eric Hosmer,Kershaw,2,5,0,0,0,X,1,X,0.0,0.0,1,t,9
2,Jorge Bonifacio,Kershaw,2,5,0,0,0,C,1,C,0.0,0.0,1,t,9
2,Jorge Bonifacio,Kershaw,2,5,0,0,0,X,2,CX,0.0,1.0,1,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,B,1,B,0.0,0.0,0,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,F,2,BF,1.0,0.0,1,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,B,3,BFB,1.0,1.0,0,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,B,4,BFBB,2.0,1.0,0,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,F,5,BFBBF,3.0,1.0,1,t,9
2,Alcides Escobar,Kershaw,2,5,0,1,0,S,6,BFBBFS,3.0,2.0,1,t,9
0,Tim Anderson,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,b,1
0,Tim Anderson,Kershaw,0,1,0,0,0,X,2,BX,1.0,0.0,1,b,1
0,Melky Cabrera,Kershaw,0,1,1,0,0,B,1,B,0.0,0.0,0,b,1
0,Melky Cabrera,Kershaw,0,1,1,0,0,F,2,BF,1.0,0.0,1,b,1
0,Melky Cabrera,Kershaw,0,1,1,0,0,S,3,BFS,1.0,1.0,1,b,1
0,Melky Cabrera,Kershaw,0,1,1,0,0,S,4,BFSS,1.0,2.0,1,b,1
1,Jos e9 Abreu,Kershaw,0,1,1,0,0,C,1,C,0.0,0.0,1,b,1
1,Jos e9 Abreu,Kershaw,0,1,0,1,0,C,1,C,0.0,0.0,1,b,1
1,Jos e9 Abreu,Kershaw,0,1,0,1,0,B,2,CB,0.0,1.0,0,b,1
1,Jos e9 Abreu,Kershaw,0,1,0,1,0,S,3,CBS,1.0,1.0,1,b,1
1,Jos e9 Abreu,Kershaw,0,1,0,1,0,X,4,CBSX,1.0,2.0,1,b,1
2,Avisail Garcia,Kershaw,0,1,0,1,0,B,1,B,0.0,0.0,0,b,1
2,Avisail Garcia,Kershaw,0,1,0,1,0,S,2,BS,1.0,0.0,1,b,1
2,Avisail Garcia,Kershaw,0,1,0,1,0,B,3,BSB,1.0,1.0,0,b,1
2,Avisail Garcia,Kershaw,0,1,0,1,0,B,4,BSBB,2.0,1.0,0,b,1
2,Avisail Garcia,Kershaw,0,1,0,1,0,B,5,BSBBB,3.0,1.0,0,b,1
2,Matt Davidson,Kershaw,0,1,1,1,0,B,1,B,0.0,0.0,0,b,1
2,Matt Davidson,Kershaw,0,1,1,1,0,X,2,BX,1.0,0.0,1,b,1
0,Tyler Saladino,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,b,2
0,Tyler Saladino,Kershaw,0,1,0,0,0,F,2,BF,1.0,0.0,1,b,2
0,Tyler Saladino,Kershaw,0,1,0,0,0,B,3,BFB,1.0,1.0,0,b,2
0,Tyler Saladino,Kershaw,0,1,0,0,0,C,4,BFBC,2.0,1.0,1,b,2
0,Tyler Saladino,Kershaw,0,1,0,0,0,X,5,BFBCX,2.0,2.0,1,b,2
0,Yolmer Sanchez,Kershaw,0,1,1,0,0,C,1,C,0.0,0.0,1,b,2
0,Yolmer Sanchez,Kershaw,0,1,1,0,0,C,2,CC,0.0,1.0,1,b,2
0,Yolmer Sanchez,Kershaw,0,1,1,0,0,B,3,CCB,0.0,2.0,0,b,2
0,Yolmer Sanchez,Kershaw,0,1,1,0,0,S,4,CCBS,1.0,2.0,1,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,B,1,B,0.0,0.0,0,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,S,2,BS,1.0,0.0,1,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,B,3,BSB,1.0,1.0,0,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,S,4,BSBS,2.0,1.0,1,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,F,5,BSBSF,2.0,2.0,1,b,2
1,Kevan Smith,Kershaw,0,1,1,0,0,X,6,BSBSFX,2.0,2.0,1,b,2
1,Adam Engel,Kershaw,0,1,1,1,0,C,1,C,0.0,0.0,1,b,2
1,Adam Engel,Kershaw,0,1,1,1,0,B,2,CB,0.0,1.0,0,b,2
1,Adam Engel,Kershaw,0,1,1,1,0,B,3,CBB,1.0,1.0,0,b,2
1,Adam Engel,Kershaw,0,1,1,1,0,F,4,CBBF,2.0,1.0,1,b,2
1,Adam Engel,Kershaw,0,1,1,1,0,C,5,CBBFC,2.0,2.0,1,b,2
2,Tim Anderson,Kershaw,0,1,1,1,0,S,1,S,0.0,0.0,1,b,2
2,Tim Anderson,Kershaw,0,1,1,1,0,X,2,SX,0.0,1.0,1,b,2
0,Melky Cabrera,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,T,1,T,0.0,0.0,1,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,B,2,TB,0.0,1.0,0,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,B,3,TBB,1.0,1.0,0,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,F,4,TBBF,2.0,1.0,1,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,B,5,TBBFB,2.0,2.0,0,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,F,6,TBBFBF,3.0,2.0,1,b,3
1,Jos e9 Abreu,Kershaw,0,1,0,0,0,X,7,TBBFBFX,3.0,2.0,1,b,3
2,Avisail Garcia,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,b,3
2,Matt Davidson,Kershaw,0,1,1,0,0,C,1,C,0.0,0.0,1,b,3
